error_id,session_id,student_id,stage,error_scope,error_message,raw_error,round_index,metadata,recorded_at
9adcecc0acd74862a48acb148e0ed20d,90c4b4bdd09c4c86b24a5fb4e12a7f57,14,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),1,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:26:17.148000
9cd598d7d395432d8561426d43f79186,6ff87720193445459407f9f877b3cd28,8,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),2,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:26:25.636000
3e01cc458afb469ab54ded8341183e9a,44f776e193ac494485e290b107f5d744,40,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),0,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:26:37.494000
1903f1cb0b274bf5ae444ccf08ff8874,ea41f410759f44c5b83b38458f6a6f8b,1,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),2,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:26:43.679000
dc039015bc04436688991e37d3709a89,0f43e1e032014d5ca2c8320804c1e5b8,24,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),1,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:26:46.099000
a6c93f7733124c41888a379bd08f7c7e,b5aba6b8fab84f859491d4c5e78a841b,22,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),3,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:26:46.125000
275cdce62b894305a1e2ffb6ae395f08,724c3ad71fc2439fae9750249f20bd4f,49,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),0,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:26:51.142000
3e05a3b60adb47cc8ea81e84bb6c9eb0,5440b4482e5b4aa0800a1a6253001a58,36,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),0,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:26:51.451000
98b10385477f4ffc9e43347ffa0ce7a0,02329085c48d43e9b84eedc709165344,23,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),0,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:27:01.174000
e1c78489189945228d22d703769576bc,b48634af6a9b41568ddfd1e366eab63e,44,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),2,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:27:03.708000
a3c458c773e649318569eda564d9dde4,2e42899c36c746cd853cfe12a521a967,32,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),0,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:27:05.285000
d0ad7b5bf7ae4143a1839edd9fd88195,9119132b68c94cd9ac3ffa2c594213b9,16,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),2,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:27:05.500000
2184513eefc24f029180c0884299ccfa,3992a17dd4a74de7b62058837288c760,46,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),0,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:27:07.213000
dcac31a8de70492f8b0dbe190dade2be,fea502ff1e7746e39961439affde92a0,11,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),1,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:27:10.786000
2ce67518d19d4ed4bb124462adfa9cf3,52d58862ddc8468d8a43ac52d1175674,27,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),0,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:27:13.481000
37b658ebd4274616a9c2cad706f46f6b,915041d2bcf84ba2876a5556929ac860,3,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),3,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:27:14.158000
c9e9997387ff4318873f127b33cb631a,de4d21978f7345b0a4e80ba7538d617f,7,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),1,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:27:16.677000
79fcb8718b2d443f96d5dbdb4cf8657f,90c4b4bdd09c4c86b24a5fb4e12a7f57,14,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),1,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:27:18.576000
69d1203c688d468bab60d8ce6746850b,cda0296923954328a259094a34baba3b,39,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),2,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:27:23.267000
8e29baad62fb4f9b9a4b28716a468902,153f88f4ab714aebb5ed5b63aaa85a32,4,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),0,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:27:37.961000
d3142daa38574310b8a964f02502dcc5,354ef0f134e644d6806f11c4fc0f0a40,28,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),0,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:27:43.189000
3e49e18025ac4cc8bdf358f67f036cbf,4e38cfadb9384a35b6575d46f922d449,17,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),0,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:27:44.597000
731cc0ad8f4842eeaffa2e7b22a48aae,b48634af6a9b41568ddfd1e366eab63e,44,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),2,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:27:48.153000
1538ff51528d4e8897c755ce7d63edbd,ea41f410759f44c5b83b38458f6a6f8b,1,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),2,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:27:51.138000
4817226520e241569e60e5ec63813e6c,8b55bd6ad65c492593e83ace727895fc,47,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),0,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:27:51.835000
32adf6f8e207443082bd14b0774214aa,fc379f78b1ae4b1c9d7b17148b412931,48,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),0,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:27:52.197000
b652a6d56e414476b3a4780d762ea4c0,13aa04b0bbc5473c8c1810cfad6e99b4,30,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),0,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:27:52.245000
67379125ebc646288af7cc5f806a253a,51f8c6bcb49349369b1e3668e83ff5f7,26,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),3,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:28:05.956000
a576fb1c07874fb0ba3c90b829e3a332,02329085c48d43e9b84eedc709165344,23,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),0,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:28:08.883000
a437e42436a24a3aaa675564c2406663,9119132b68c94cd9ac3ffa2c594213b9,16,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),2,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:28:10.398000
d784fda9984749a891d54e75a786757b,44f776e193ac494485e290b107f5d744,40,defense_question,backend,Defense question response was not valid JSON,YandaojieDefenseServiceError('Defense question response was not valid JSON'),0,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:28:18.398000
fde0c0cd90e94ffe9529ac7411021d27,52d58862ddc8468d8a43ac52d1175674,27,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),0,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:28:18.817000
81cd8fb7b9d6439f91ebd46b114b2207,90c4b4bdd09c4c86b24a5fb4e12a7f57,14,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),1,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:28:22.127000
ccecf1e4c84e4ce9a17a2c02fbe2c77e,3992a17dd4a74de7b62058837288c760,46,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),0,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:28:38.856000
41629080321646c2898771c857cedeb4,616a3dd7c60a4deeaf056c468606b0fa,19,defense_question,backend,Unable to generate a Yandaojie defense question,YandaojieDefenseServiceError('Unable to generate a Yandaojie defense question'),2,"{""subject_id"": ""math"", ""subject_topic"": ""《可爱的小猫》""}",2026-05-28T02:29:11.242000
dea0b1cf121d4d979013f8b3367fb10f,9e204997ff1243dcb032c49dded94751,14,defense_question,backend,Defense question response was not valid JSON,YandaojieDefenseServiceError('Defense question response was not valid JSON'),0,"{""subject_id"": ""science"", ""subject_topic"": ""《厨房里的物质变化》""}",2026-05-28T03:29:17.983000
8522ef42bd4d475e8fa1540ee59be1f9,27ea6a2d60514128912207248f0c8b86,23,defense_question,backend,Defense question response was not valid JSON,YandaojieDefenseServiceError('Defense question response was not valid JSON'),0,"{""subject_id"": ""science"", ""subject_topic"": ""《厨房里的物质变化》""}",2026-05-28T03:33:39.363000
4509f15a73d34fce8e947dc5ce13c042,27ea6a2d60514128912207248f0c8b86,23,defense_question,backend,Defense question response was not valid JSON,YandaojieDefenseServiceError('Defense question response was not valid JSON'),0,"{""subject_id"": ""science"", ""subject_topic"": ""《厨房里的物质变化》""}",2026-05-28T03:34:13.762000
621fce08c96a47a98780cb3b8fc14d98,2047034e88b246e88806e2591d5fe6c5,10,defense_question,backend,Defense question response was not valid JSON,YandaojieDefenseServiceError('Defense question response was not valid JSON'),3,"{""subject_id"": ""science"", ""subject_topic"": ""《厨房里的物质变化》""}",2026-05-28T03:37:11.465000
4973416d95e04e2b96b2a24b02328a6e,87fbadd962794d608111579898b0b16a,40,defense_question,backend,Defense question response was not valid JSON,YandaojieDefenseServiceError('Defense question response was not valid JSON'),3,"{""subject_id"": ""science"", ""subject_topic"": ""《厨房里的物质变化》""}",2026-05-28T03:37:46.425000
fb810d152e1346fab474704d89d64b8a,3d3f6882a3d1435c8ca997257167b69c,2,defense_question,backend,Defense question response was not valid JSON,YandaojieDefenseServiceError('Defense question response was not valid JSON'),2,"{""subject_id"": ""science"", ""subject_topic"": ""《厨房里的物质变化》""}",2026-05-28T03:38:12.879000
53b7b223e43d4887a0aad792468c37c9,908f18c76f314927925205c655e6c36e,6,defense_question,backend,Defense question response was not valid JSON,YandaojieDefenseServiceError('Defense question response was not valid JSON'),4,"{""subject_id"": ""science"", ""subject_topic"": ""《厨房里的物质变化》""}",2026-05-28T03:40:51.335000
f4332b8644a84b43a69192edc0bf3339,3e421096410f4e7cb892aa18c19d15de,32,defense_question,backend,Defense question response was not valid JSON,YandaojieDefenseServiceError('Defense question response was not valid JSON'),0,"{""subject_id"": ""science"", ""subject_topic"": ""《厨房里的物质变化》""}",2026-05-28T03:42:08.152000
79558799524d4b7d816dd65a464db84a,dc346054d2fa4731890bb7bdfdbf79f3,15,defense_question,backend,DeepSeek response had empty content,YandaojieDefenseServiceError('DeepSeek response had empty content'),4,"{""subject_id"": ""science"", ""subject_topic"": ""《厨房里的物质变化》""}",2026-05-28T03:42:21.738000
7e42241d793440c6b63b554108218e36,9a0fa8235d0f42789d47f1bde4a7839c,18,defense_question,backend,Defense question response was not valid JSON,YandaojieDefenseServiceError('Defense question response was not valid JSON'),4,"{""subject_id"": ""science"", ""subject_topic"": ""《厨房里的物质变化》""}",2026-05-28T03:44:24.780000
40cc0bede3ea4f719e28f53cde9ee939,0963a4db23cc465c920b5755498b4014,45,defense_question,backend,Defense question response was not valid JSON,YandaojieDefenseServiceError('Defense question response was not valid JSON'),3,"{""subject_id"": ""science"", ""subject_topic"": ""《厨房里的物质变化》""}",2026-05-28T03:47:20.886000
e0fcce4df19c46a9a47fb5ce6f69426e,3e421096410f4e7cb892aa18c19d15de,32,defense_question,backend,DeepSeek response had empty content,YandaojieDefenseServiceError('DeepSeek response had empty content'),4,"{""subject_id"": ""science"", ""subject_topic"": ""《厨房里的物质变化》""}",2026-05-28T03:49:44.853000
45dc397946124d0d9ab888d1e53ec32a,6868054e9508442ab0ab9e5d9a251795,14,defense_question,backend,Defense question response was not valid JSON,YandaojieDefenseServiceError('Defense question response was not valid JSON'),1,"{""subject_id"": ""english"", ""subject_topic"": ""Unit 6 Summer Vacation""}",2026-05-28T04:48:17.745000
1a9fd6dde707450c8c2803c1eb0b2256,b6b38034738048ed9f2b1650986d3a20,9,defense_question,backend,Defense question response was not valid JSON,YandaojieDefenseServiceError('Defense question response was not valid JSON'),0,"{""subject_id"": ""english"", ""subject_topic"": ""Unit 6 Summer Vacation""}",2026-05-28T04:48:31.307000
f6650853423d4c1ebfb4cd11580121ed,956ad22ebecc4608820de5366b14e862,29,defense_question,backend,Defense question response was not valid JSON,YandaojieDefenseServiceError('Defense question response was not valid JSON'),4,"{""subject_id"": ""english"", ""subject_topic"": ""Unit 6 Summer Vacation""}",2026-05-28T04:52:48.270000
c7419705bea040e5a93130a7d392652b,02fdd78d8085472393f1ccf3ee5b6803,22,defense_question,backend,Defense question response was not valid JSON,YandaojieDefenseServiceError('Defense question response was not valid JSON'),4,"{""subject_id"": ""english"", ""subject_topic"": ""Unit 6 Summer Vacation""}",2026-05-28T04:52:58.512000
c2fc3ffbd09c4b4e82e4eecb82341897,7fe5339e4c674e26992154999bba7d3c,39,defense_question,backend,DeepSeek response had empty content,YandaojieDefenseServiceError('DeepSeek response had empty content'),1,"{""subject_id"": ""english"", ""subject_topic"": ""Unit 6 Summer Vacation""}",2026-05-28T04:57:46.143000
39d33b7b2e7a4330be55c81f05255710,9e300a5189f84394addb94d88f40372d,30,defense_question,backend,DeepSeek response had empty content,YandaojieDefenseServiceError('DeepSeek response had empty content'),1,"{""subject_id"": ""english"", ""subject_topic"": ""Unit 6 Summer Vacation""}",2026-05-28T04:58:59.092000
